trx_id,trx_date,merchant_id,trx_status,total_items,total_revenue,total_revenue_after_discount
26584,2020-01-31,A03CT66,Failed,1,8000,8000
26594,2020-01-31,A03CT66,Failed,1,8000,8000
26648,2020-01-31,A03CT66,Failed,1,8000,8000
26663,2020-01-31,A03CT66,Successful,1,8000,8000
27105,2020-02-01,A02CT469,Successful,1,8000,8000
27820,2020-02-01,A03CT66,Failed,1,8000,8000
27880,2020-02-01,A03CT66,Failed,1,8000,8000
27960,2020-02-01,A01CT148,Successful,1,8000,8000
28185,2020-02-02,A03CT70,Failed,1,8000,8000
28509,2020-02-02,A03CT126,Failed,1,8000,8000
29643,2020-02-03,A02CT634,Successful,1,8000,8000
29669,2020-02-03,A02CT404,Successful,2,8000,8000
30063,2020-02-04,A03CT66,Failed,1,8000,8000
30564,2020-02-04,A03CT53,Failed,1,8000,8000
30580,2020-02-04,A03CT53,Failed,1,8000,8000
30614,2020-02-04,A03CT53,Failed,1,8000,8000
30678,2020-02-05,A02CT172,Successful,1,8000,8000
32039,2020-02-06,A03CT66,Successful,1,8000,8000
32220,2020-02-06,A03CT66,Successful,1,8000,8000
32918,2020-02-07,A03CT53,Failed,1,8000,8000
32938,2020-02-07,A03CT34,Successful,1,8000,8000
33557,2020-02-08,A01CT844,Successful,1,8000,8000
33708,2020-02-08,A02CT427,Failed,1,8000,8000
33709,2020-02-08,A02CT427,Failed,1,8000,8000
34233,2020-02-09,A01CT842,Failed,1,8000,8000
34487,2020-02-09,A03CT34,Successful,1,8000,8000
35906,2020-02-11,A03CT83,Successful,4,8000,8000
36128,2020-02-11,A02CT403,Failed,1,8000,8000
36130,2020-02-11,A02CT403,Failed,1,8000,8000
36131,2020-02-11,A02CT403,Failed,1,8000,8000
36133,2020-02-11,A02CT172,Failed,1,8000,8000
36135,2020-02-11,A02CT172,Failed,1,8000,8000
36773,2020-02-12,A02CT404,Failed,1,8000,8000
37365,2020-02-13,A03CT53,Failed,1,8000,8000
37703,2020-02-14,A02CT714,Failed,2,8000,8000
37963,2020-02-14,A01CT377,Failed,1,8000,8000
37964,2020-02-14,A03CT70,Successful,1,8000,8000
37967,2020-02-14,A01CT377,Failed,1,8000,8000
38275,2020-02-15,A01CT785,Failed,1,8000,8000
38885,2020-02-15,A02CT570,Successful,1,8000,8000
38893,2020-02-15,A02CT403,Successful,1,8000,8000
39354,2020-02-16,A02CT720,Successful,1,8000,8000
39534,2020-02-16,A01CT842,Successful,1,8000,8000
39635,2020-02-16,A03CT27,Successful,1,8000,8000
39725,2020-02-17,A02CT403,Successful,1,8000,8000
39940,2020-02-17,A03CT53,Successful,1,8000,8000
40551,2020-02-17,A02CT592,Successful,1,8000,8000
40796,2020-02-18,A03CT56,Successful,1,8000,8000
40960,2020-02-18,A01CT953,Successful,8,8000,8000
41055,2020-02-18,A03CT53,Failed,1,8000,8000
41215,2020-02-18,A03CT66,Failed,1,8000,8000
41219,2020-02-18,A03CT66,Successful,1,8000,8000
41403,2020-02-19,A02CT172,Successful,1,8000,8000
41465,2020-02-19,A02CT403,Successful,1,8000,8000
41628,2020-02-19,A03CT27,Successful,1,8000,8000
41656,2020-02-19,A01CT842,Successful,1,8000,8000
42013,2020-02-19,A03CT34,Successful,1,8000,8000
42066,2020-02-20,A03CT31,Failed,2,8000,8000
42067,2020-02-20,A03CT31,Failed,2,8000,8000
42327,2020-02-20,A02CT403,Failed,1,8000,8000
42610,2020-02-20,A03CT34,Successful,1,8000,8000
42654,2020-02-20,A03CT70,Failed,1,8000,8000
43351,2020-02-21,A03CT66,Failed,1,8000,8000
43550,2020-02-22,A03CT67,Successful,1,8000,8000
43556,2020-02-22,A02CT965,Successful,1,8000,8000
43740,2020-02-22,A03CT129,Successful,1,8000,8000
43898,2020-02-22,A03CT259,Failed,1,8000,8000
43992,2020-02-22,A03CT27,Successful,1,8000,8000
43994,2020-02-22,A03CT34,Successful,1,8000,8000
44014,2020-02-22,A03CT27,Failed,1,8000,8000
44015,2020-02-22,A03CT27,Successful,1,8000,8000
44056,2020-02-22,A02CT519,Failed,1,8000,8000
44061,2020-02-22,A02CT519,Successful,1,8000,8000
44103,2020-02-22,A02CT680,Successful,1,8000,8000
44313,2020-02-23,A03CT273,Failed,1,8000,8000
44318,2020-02-23,A03CT78,Failed,1,8000,8000
44532,2020-02-23,A02CT720,Successful,1,8000,8000
44691,2020-02-23,A03CT70,Failed,1,8000,8000
44820,2020-02-23,A02CT519,Successful,1,8000,8000
45064,2020-02-24,A03CT53,Failed,1,8000,8000
45594,2020-02-24,A02CT497,Successful,1,8000,8000
46003,2020-02-25,A02CT403,Successful,1,8000,8000
46185,2020-02-25,A01CT222,Failed,8,8000,8000
46287,2020-02-25,A03CT34,Successful,1,8000,8000
46362,2020-02-25,A02CT519,Successful,1,8000,8000
46727,2020-02-26,A03CT67,Successful,1,8000,8000
47177,2020-02-27,A02CT403,Successful,1,8000,8000
47186,2020-02-27,A02CT404,Failed,1,8000,8000
47212,2020-02-27,A02CT469,Successful,1,8000,8000
47290,2020-02-27,A01CT181,Successful,3,8000,8000
47325,2020-02-27,A02CT403,Failed,1,8000,8000
47343,2020-02-27,A01CT842,Successful,1,8000,8000
47364,2020-02-27,A02CT403,Failed,1,8000,8000
47489,2020-02-27,A03CT66,Successful,1,8000,8000
47495,2020-02-27,A03CT66,Successful,1,8000,8000
47547,2020-02-27,A03CT127,Successful,1,8000,8000
47849,2020-02-28,A02CT403,Successful,1,8000,8000
47866,2020-02-28,A02CT898,Successful,1,8000,8000
47881,2020-02-28,A02CT965,Successful,1,8000,8000
48134,2020-02-28,A03CT34,Successful,1,8000,8000
48387,2020-02-28,A01CT15,Successful,1,8000,8000
38484,2020-02-15,A03CT113,Successful,2,8100,8100
30051,2020-02-04,A02CT555,Failed,1,8182,8182
1172,2020-01-02,A03CT10,Failed,1,8500,8500
1179,2020-01-02,A03CT10,Failed,2,8500,2500
1398,2020-01-02,A03CT10,Failed,1,8500,8500
1656,2020-01-02,A03CT10,Failed,2,8500,2500
1705,2020-01-02,A03CT10,Failed,1,8500,2500
3101,2020-01-03,A01CT123,Failed,5,8500,8500
3122,2020-01-03,A01CT123,Failed,5,8500,8500
17375,2020-01-19,A03CT70,Successful,1,8500,8500
19203,2020-01-21,A03CT4,Failed,2,8500,8500
31687,2020-02-06,A03CT70,Successful,1,8500,8500
46200,2020-02-25,A03CT70,Successful,1,8500,8500
47672,2020-02-27,A03CT10,Successful,1,8500,8500
6805,2020-01-07,A01CT383,Failed,1,8636,8636
6881,2020-01-07,A01CT383,Failed,1,8636,8636
12810,2020-01-13,A01CT383,Failed,1,8636,8636
18645,2020-01-21,A02CT751,Failed,1,8636,8636
7211,2020-01-07,A01CT372,Successful,1,8750,8750
14497,2020-01-15,A01CT372,Successful,1,8750,8750
30034,2020-02-04,A01CT372,Successful,1,8750,8750
31762,2020-02-06,A01CT372,Successful,3,8750,8750
43,2020-01-01,A03CT79,Failed,1,9000,9000
331,2020-01-01,A03CT84,Failed,1,9000,9000
333,2020-01-01,A03CT84,Failed,1,9000,9000
581,2020-01-01,A03CT66,Failed,1,9000,9000
599,2020-01-01,A03CT66,Failed,1,9000,9000
601,2020-01-01,A03CT66,Failed,1,9000,9000
772,2020-01-01,A03CT60,Failed,1,9000,9000
860,2020-01-01,A02CT519,Successful,1,9000,9000
949,2020-01-02,A03CT11,Successful,1,9000,8000
1252,2020-01-02,A03CT84,Successful,1,9000,9000
1613,2020-01-02,A03CT84,Successful,1,9000,9000
1652,2020-01-02,A03CT70,Successful,1,9000,9000
1671,2020-01-02,A03CT70,Successful,1,9000,9000
1757,2020-01-02,A03CT79,Failed,1,9000,3000
1957,2020-01-02,A03CT69,Failed,1,9000,9000
1959,2020-01-02,A03CT69,Failed,1,9000,9000
2790,2020-01-03,A02CT174,Successful,1,9000,9000
2794,2020-01-03,A03CT70,Successful,1,9000,9000
3496,2020-01-03,A03CT66,Successful,1,9000,9000
4786,2020-01-04,A01CT148,Successful,1,9000,9000
5300,2020-01-05,A03CT83,Successful,4,9000,9000
5628,2020-01-05,A03CT70,Successful,1,9000,9000
7087,2020-01-07,A03CT79,Failed,1,9000,9000
7097,2020-01-07,A03CT79,Failed,1,9000,9000
7940,2020-01-08,A03CT70,Successful,1,9000,9000
8614,2020-01-08,A03CT52,Failed,1,9000,9000
8619,2020-01-08,A03CT52,Failed,1,9000,9000
8624,2020-01-08,A03CT52,Failed,1,9000,9000
8873,2020-01-09,A03CT84,Failed,1,9000,9000
9007,2020-01-09,A01CT844,Failed,1,9000,9000
9228,2020-01-09,A01CT842,Failed,3,9000,7000
9231,2020-01-09,A01CT842,Failed,3,9000,7000
9248,2020-01-09,A01CT842,Failed,3,9000,7000
9875,2020-01-10,A03CT79,Failed,1,9000,9000
9879,2020-01-10,A03CT130,Successful,4,9000,9000
11039,2020-01-12,A01CT147,Successful,4,9000,9000
11497,2020-01-12,A03CT70,Successful,1,9000,9000
11882,2020-01-13,A02CT172,Failed,1,9000,9000
11907,2020-01-13,A03CT18,Failed,2,9000,9000
11910,2020-01-13,A03CT18,Failed,2,9000,9000
12408,2020-01-13,A03CT67,Failed,1,9000,9000
12414,2020-01-13,A03CT67,Failed,1,9000,9000
12420,2020-01-13,A03CT67,Successful,1,9000,9000
14165,2020-01-15,A03CT75,Failed,1,9000,9000
14190,2020-01-15,A03CT30,Successful,1,9000,9000
14193,2020-01-15,A03CT75,Failed,1,9000,9000
14286,2020-01-15,A03CT115,Successful,4,9000,9000
14634,2020-01-15,A03CT66,Successful,1,9000,9000
14716,2020-01-15,A03CT60,Failed,1,9000,9000
15165,2020-01-16,A03CT233,Successful,2,9000,9000
15429,2020-01-17,A02CT494,Successful,1,9000,9000
15820,2020-01-17,A03CT84,Successful,1,9000,9000
16128,2020-01-17,A03CT56,Failed,3,9000,9000
16881,2020-01-18,A03CT68,Successful,1,9000,9000
17202,2020-01-19,A03CT84,Successful,1,9000,9000
17778,2020-01-20,A03CT11,Successful,2,9000,9000
17832,2020-01-20,A03CT79,Failed,1,9000,9000
17930,2020-01-20,A03CT53,Successful,1,9000,9000
17995,2020-01-20,A03CT68,Successful,1,9000,9000
18289,2020-01-20,A03CT68,Successful,1,9000,9000
18481,2020-01-21,A02CT172,Failed,1,9000,9000
18564,2020-01-21,A03CT84,Successful,1,9000,9000
18625,2020-01-21,A03CT75,Failed,1,9000,9000
19057,2020-01-21,A03CT66,Failed,1,9000,9000
19178,2020-01-21,A03CT105,Successful,1,9000,9000
19221,2020-01-22,A02CT172,Failed,1,9000,9000
19222,2020-01-22,A02CT172,Failed,1,9000,9000
19223,2020-01-22,A02CT172,Failed,1,9000,9000
19593,2020-01-22,A03CT84,Successful,1,9000,9000
19717,2020-01-22,A03CT66,Successful,1,9000,9000
19800,2020-01-22,A03CT84,Successful,1,9000,9000
20088,2020-01-23,A03CT999,Failed,1,9000,9000
20090,2020-01-23,A03CT999,Failed,1,9000,9000
20612,2020-01-23,A03CT66,Failed,1,9000,9000
20632,2020-01-24,A02CT172,Failed,1,9000,9000
20832,2020-01-24,A03CT67,Successful,1,9000,9000
20949,2020-01-24,A03CT70,Successful,1,9000,9000
21019,2020-01-24,A03CT70,Successful,1,9000,9000
21142,2020-01-24,A03CT68,Successful,1,9000,9000
21462,2020-01-25,A03CT84,Successful,1,9000,9000
21521,2020-01-25,A03CT68,Failed,1,9000,9000
21524,2020-01-25,A03CT68,Failed,1,9000,9000
21549,2020-01-25,A03CT68,Successful,1,9000,9000
21953,2020-01-25,A03CT66,Successful,1,9000,9000
21965,2020-01-25,A03CT66,Successful,1,9000,9000
22553,2020-01-26,A03CT34,Successful,2,9000,9000
23190,2020-01-27,A03CT79,Failed,1,9000,9000
24093,2020-01-28,A03CT84,Successful,1,9000,9000
24605,2020-01-29,A03CT73,Successful,1,9000,9000
24688,2020-01-29,A03CT84,Successful,1,9000,9000
24820,2020-01-29,A03CT70,Successful,1,9000,9000
24880,2020-01-29,A03CT84,Successful,1,9000,9000
25390,2020-01-30,A01CT843,Failed,3,9000,9000
25773,2020-01-30,A01CT152,Failed,1,9000,9000
25776,2020-01-30,A01CT152,Failed,1,9000,9000
25999,2020-01-31,A03CT54,Successful,1,9000,9000
26229,2020-01-31,A03CT70,Successful,1,9000,9000
26266,2020-01-31,A03CT66,Failed,1,9000,9000
26303,2020-01-31,A03CT84,Successful,1,9000,9000
26348,2020-01-31,A03CT67,Successful,1,9000,9000
26488,2020-01-31,A03CT130,Failed,4,9000,9000
26514,2020-01-31,A03CT115,Successful,4,9000,9000
26540,2020-01-31,A03CT70,Successful,1,9000,9000
26617,2020-01-31,A03CT66,Failed,1,9000,9000
26623,2020-01-31,A03CT66,Successful,1,9000,9000
27220,2020-02-01,A03CT70,Successful,1,9000,9000
27338,2020-02-01,A03CT70,Successful,1,9000,9000
27990,2020-02-02,A01CT830,Failed,1,9000,9000
27991,2020-02-02,A01CT830,Failed,1,9000,9000
28191,2020-02-02,A03CT70,Successful,1,9000,9000
28617,2020-02-02,A03CT84,Successful,1,9000,9000
29089,2020-02-03,A03CT79,Failed,1,9000,9000
29244,2020-02-03,A03CT84,Successful,1,9000,9000
29343,2020-02-03,A03CT996,Failed,1,9000,9000
29349,2020-02-03,A03CT996,Failed,1,9000,9000
29356,2020-02-03,A03CT996,Failed,1,9000,9000
29372,2020-02-03,A03CT996,Failed,1,9000,9000
29888,2020-02-04,A03CT84,Successful,1,9000,9000
29928,2020-02-04,A01CT845,Successful,1,9000,9000
29959,2020-02-04,A03CT95,Successful,2,9000,9000
29963,2020-02-04,A03CT67,Successful,1,9000,9000
29981,2020-02-04,A03CT70,Successful,1,9000,9000
30103,2020-02-04,A03CT34,Successful,1,9000,9000
30770,2020-02-05,A03CT75,Failed,1,9000,9000
30774,2020-02-05,A03CT75,Failed,1,9000,9000
31451,2020-02-05,A03CT84,Failed,1,9000,9000
31454,2020-02-05,A03CT84,Successful,1,9000,9000
32252,2020-02-06,A03CT994,Failed,1,9000,9000
32253,2020-02-06,A03CT994,Failed,1,9000,9000
32254,2020-02-06,A03CT994,Failed,1,9000,9000
32255,2020-02-06,A03CT994,Failed,1,9000,9000
32949,2020-02-07,A03CT994,Failed,1,9000,9000
32971,2020-02-07,A03CT38,Successful,1,9000,9000
33003,2020-02-07,A02CT172,Failed,1,9000,9000
33007,2020-02-08,A02CT172,Failed,1,9000,9000
33140,2020-02-08,A03CT75,Successful,1,9000,9000
33351,2020-02-08,A03CT70,Successful,1,9000,9000
33793,2020-02-08,A02CT172,Failed,1,9000,9000
33794,2020-02-08,A02CT172,Failed,1,9000,9000
33796,2020-02-09,A02CT172,Successful,1,9000,9000
34591,2020-02-09,A02CT172,Failed,1,9000,9000
34592,2020-02-09,A02CT172,Failed,1,9000,9000
34601,2020-02-09,A02CT172,Successful,1,9000,9000
34784,2020-02-10,A03CT84,Successful,2,9000,9000
35043,2020-02-10,A03CT50,Failed,1,9000,9000
35082,2020-02-10,A03CT70,Successful,1,9000,9000
35184,2020-02-10,A03CT70,Successful,1,9000,9000
37378,2020-02-13,A01CT296,Successful,4,9000,9000
37649,2020-02-14,A02CT172,Successful,1,9000,9000
38118,2020-02-14,A03CT79,Failed,1,9000,9000
38573,2020-02-15,A03CT68,Successful,1,9000,9000
38587,2020-02-15,A03CT84,Successful,1,9000,9000
38873,2020-02-15,A03CT79,Failed,1,9000,9000
39917,2020-02-17,A03CT70,Successful,1,9000,9000
40534,2020-02-17,A03CT66,Successful,1,9000,9000
40643,2020-02-17,A03CT68,Successful,1,9000,9000
40985,2020-02-18,A03CT84,Successful,1,9000,9000
41929,2020-02-19,A01CT377,Failed,1,9000,9000
41964,2020-02-19,A03CT84,Successful,1,9000,9000
41982,2020-02-19,A03CT68,Successful,1,9000,9000
42030,2020-02-19,A02CT172,Successful,1,9000,9000
42041,2020-02-19,A02CT172,Successful,1,9000,9000
42071,2020-02-20,A02CT172,Successful,1,9000,9000
42435,2020-02-20,A03CT67,Successful,1,9000,9000
42781,2020-02-21,A03CT130,Failed,4,9000,9000
43694,2020-02-22,A03CT79,Failed,1,9000,9000
44202,2020-02-23,A03CT70,Successful,1,9000,9000
44459,2020-02-23,A01CT305,Successful,6,9000,9000
44708,2020-02-23,A03CT84,Successful,1,9000,9000
45022,2020-02-24,A03CT84,Successful,1,9000,9000
46069,2020-02-25,A03CT34,Successful,1,9000,9000
46189,2020-02-25,A03CT70,Successful,1,9000,9000
47042,2020-02-26,A01CT830,Failed,1,9000,9000
47357,2020-02-27,A03CT84,Failed,1,9000,9000
47612,2020-02-27,A01CT845,Failed,1,9000,9000
47654,2020-02-27,A03CT70,Successful,1,9000,9000
47674,2020-02-27,A03CT66,Failed,1,9000,9000
47676,2020-02-27,A03CT66,Successful,1,9000,9000
48036,2020-02-28,A03CT84,Successful,1,9000,9000
18909,2020-01-21,A03CT83,Failed,4,9500,9500
18911,2020-01-21,A03CT83,Failed,4,9500,9500
18918,2020-01-21,A03CT83,Failed,4,9500,9500
18950,2020-01-21,A03CT83,Successful,4,9500,9500
22128,2020-01-26,A03CT15,Successful,3,9500,9500
33462,2020-02-08,A03CT83,Successful,1,9500,9500
39185,2020-02-16,A03CT69,Successful,1,9500,9500
43988,2020-02-22,A03CT69,Successful,1,9500,9500
38710,2020-02-15,A03CT70,Successful,1,9800,9800
39793,2020-02-17,A03CT70,Successful,1,9800,9800
17,2020-01-01,A03CT130,Failed,5,10000,4000
90,2020-01-01,A02CT510,Successful,2,10000,10000
194,2020-01-01,A01CT377,Failed,2,10000,10000
198,2020-01-01,A01CT377,Failed,2,10000,10000
200,2020-01-01,A01CT377,Failed,2,10000,10000
238,2020-01-01,A02CT670,Successful,2,10000,10000
310,2020-01-01,A03CT62,Failed,1,10000,10000
325,2020-01-01,A03CT51,Successful,1,10000,10000
332,2020-01-01,A02CT582,Failed,1,10000,10000
340,2020-01-01,A01CT377,Failed,2,10000,10000
341,2020-01-01,A02CT582,Failed,1,10000,10000
360,2020-01-01,A02CT968,Failed,1,10000,10000
364,2020-01-01,A02CT469,Successful,1,10000,10000
372,2020-01-01,A01CT116,Successful,1,10000,10000
397,2020-01-01,A02CT772,Failed,1,10000,10000
421,2020-01-01,A02CT415,Failed,2,10000,10000
444,2020-01-01,A01CT377,Failed,2,10000,10000
465,2020-01-01,A03CT116,Successful,1,10000,10000
492,2020-01-01,A03CT51,Failed,1,10000,10000
493,2020-01-01,A03CT51,Failed,1,10000,10000
541,2020-01-01,A03CT62,Failed,1,10000,10000
549,2020-01-01,A03CT62,Failed,1,10000,10000
614,2020-01-01,A01CT817,Failed,1,10000,10000
709,2020-01-01,A01CT199,Failed,2,10000,10000
826,2020-01-01,A02CT684,Failed,1,10000,10000
833,2020-01-01,A02CT170,Failed,2,10000,10000
888,2020-01-02,A02CT172,Failed,1,10000,10000
903,2020-01-02,A01CT370,Failed,1,10000,10000
954,2020-01-02,A01CT370,Failed,1,10000,10000
978,2020-01-02,A02CT498,Failed,1,10000,10000
983,2020-01-02,A01CT211,Successful,1,10000,10000
1032,2020-01-02,A03CT37,Successful,2,10000,10000
1164,2020-01-02,A01CT361,Failed,1,10000,10000
1224,2020-01-02,A03CT111,Failed,2,10000,10000
1267,2020-01-02,A01CT361,Successful,1,10000,10000
1291,2020-01-02,A01CT361,Failed,1,10000,10000
1299,2020-01-02,A01CT781,Failed,1,10000,10000
1510,2020-01-02,A02CT968,Failed,1,10000,10000
1566,2020-01-02,A02CT557,Successful,1,10000,10000
1567,2020-01-02,A01CT199,Successful,1,10000,8000
1576,2020-01-02,A02CT582,Successful,1,10000,10000
1599,2020-01-02,A02CT719,Failed,1,10000,10000
1655,2020-01-02,A03CT50,Failed,1,10000,10000
1762,2020-01-02,A03CT8,Failed,1,10000,6000
1773,2020-01-02,A02CT938,Failed,1,10000,10000
1778,2020-01-02,A03CT8,Successful,1,10000,6000
1841,2020-01-02,A03CT118,Successful,1,10000,4000
1848,2020-01-02,A01CT314,Failed,1,10000,10000
1956,2020-01-02,A01CT941,Failed,1,10000,10000
1958,2020-01-02,A01CT941,Failed,1,10000,10000
1972,2020-01-02,A02CT226,Failed,1,10000,10000
1978,2020-01-02,A02CT226,Failed,1,10000,10000
2014,2020-01-02,A02CT174,Successful,1,10000,10000
2095,2020-01-02,A03CT11,Failed,1,10000,10000
2166,2020-01-02,A03CT46,Successful,2,10000,10000
2170,2020-01-02,A02CT131,Failed,1,10000,10000
2182,2020-01-02,A02CT147,Failed,1,10000,10000
2189,2020-01-02,A02CT406,Failed,1,10000,10000
2193,2020-01-02,A02CT147,Successful,1,10000,10000
2194,2020-01-02,A02CT406,Failed,1,10000,10000
2195,2020-01-02,A02CT406,Failed,1,10000,10000
2197,2020-01-02,A02CT406,Failed,1,10000,10000
2198,2020-01-02,A02CT406,Failed,1,10000,10000
2200,2020-01-02,A02CT406,Failed,1,10000,10000
2202,2020-01-02,A02CT406,Failed,1,10000,10000
2218,2020-01-02,A02CT174,Failed,1,10000,10000
2232,2020-01-03,A01CT277,Failed,1,10000,10000
2233,2020-01-03,A01CT277,Failed,1,10000,10000
2254,2020-01-03,A01CT361,Failed,1,10000,10000
2256,2020-01-03,A01CT361,Failed,1,10000,10000
2258,2020-01-03,A01CT128,Failed,1,10000,8000
2263,2020-01-03,A01CT128,Failed,1,10000,8000
2268,2020-01-03,A01CT128,Failed,1,10000,8000
2274,2020-01-03,A01CT128,Failed,1,10000,8000
2276,2020-01-03,A02CT415,Successful,1,10000,10000
2278,2020-01-03,A02CT497,Successful,1,10000,10000
2279,2020-01-03,A01CT128,Failed,1,10000,8000
2282,2020-01-03,A02CT951,Successful,2,10000,10000
2285,2020-01-03,A01CT333,Failed,1,10000,8000
2289,2020-01-03,A01CT112,Successful,2,10000,10000
2297,2020-01-03,A03CT15,Failed,1,10000,10000
2301,2020-01-03,A02CT951,Successful,1,10000,10000
2382,2020-01-03,A01CT372,Failed,1,10000,10000
2385,2020-01-03,A01CT372,Failed,1,10000,10000
2389,2020-01-03,A01CT372,Failed,1,10000,10000
2390,2020-01-03,A01CT372,Failed,1,10000,10000
2476,2020-01-03,A01CT372,Failed,1,10000,10000
2501,2020-01-03,A01CT346,Successful,1,10000,10000
2606,2020-01-03,A03CT49,Failed,1,10000,10000
2623,2020-01-03,A03CT15,Successful,1,10000,10000
2663,2020-01-03,A01CT842,Failed,1,10000,10000
2664,2020-01-03,A01CT842,Failed,1,10000,10000
2670,2020-01-03,A01CT842,Failed,1,10000,10000
2674,2020-01-03,A03CT54,Failed,1,10000,10000
2680,2020-01-03,A03CT37,Successful,1,10000,4000
2720,2020-01-03,A02CT146,Successful,1,10000,10000
2732,2020-01-03,A02CT477,Successful,1,10000,10000
2775,2020-01-03,A01CT842,Successful,1,10000,10000
2793,2020-01-03,A01CT204,Failed,1,10000,10000
2822,2020-01-03,A03CT90,Successful,1,10000,10000
2895,2020-01-03,A03CT28,Successful,1,10000,10000
3029,2020-01-03,A03CT90,Successful,1,10000,10000
3161,2020-01-03,A03CT66,Successful,1,10000,10000
3184,2020-01-03,A01CT165,Failed,20,10000,10000
3191,2020-01-03,A03CT66,Successful,1,10000,10000
3193,2020-01-03,A03CT90,Successful,1,10000,10000
3260,2020-01-03,A02CT226,Successful,1,10000,10000
3369,2020-01-03,A01CT780,Failed,1,10000,10000
3381,2020-01-03,A02CT587,Failed,1,10000,10000
3382,2020-01-03,A02CT587,Successful,1,10000,10000
3481,2020-01-03,A03CT46,Failed,1,10000,10000
3514,2020-01-03,A02CT497,Failed,1,10000,10000
3515,2020-01-03,A02CT497,Successful,1,10000,10000
3519,2020-01-03,A02CT174,Failed,1,10000,10000
3552,2020-01-04,A03CT8,Successful,1,10000,10000
3562,2020-01-04,A01CT372,Failed,1,10000,10000
3567,2020-01-04,A01CT282,Successful,1,10000,10000
3582,2020-01-04,A02CT873,Successful,1,10000,10000
3599,2020-01-04,A01CT128,Failed,1,10000,8000
3646,2020-01-04,A01CT333,Failed,1,10000,8000
3657,2020-01-04,A03CT8,Failed,1,10000,10000
3658,2020-01-04,A03CT8,Failed,1,10000,10000
3660,2020-01-04,A03CT8,Failed,1,10000,10000
3696,2020-01-04,A03CT8,Successful,1,10000,10000
3719,2020-01-04,A01CT264,Failed,2,10000,10000
3779,2020-01-04,A01CT780,Failed,1,10000,10000
3911,2020-01-04,A03CT66,Failed,1,10000,4000
3925,2020-01-04,A03CT50,Successful,1,10000,4000
3979,2020-01-04,A03CT128,Successful,1,10000,10000
3987,2020-01-04,A02CT469,Successful,1,10000,10000
3992,2020-01-04,A03CT105,Successful,1,10000,10000
4015,2020-01-04,A01CT354,Failed,1,10000,10000
4027,2020-01-04,A01CT354,Successful,1,10000,10000
4045,2020-01-04,A03CT8,Failed,1,10000,10000
4091,2020-01-04,A01CT165,Successful,2,10000,8000
4092,2020-01-04,A03CT37,Successful,7,10000,10000
4209,2020-01-04,A01CT780,Failed,1,10000,10000
4210,2020-01-04,A01CT780,Failed,1,10000,10000
4216,2020-01-04,A01CT264,Failed,1,10000,10000
4302,2020-01-04,A01CT780,Failed,1,10000,10000
4303,2020-01-04,A01CT780,Failed,1,10000,10000
4308,2020-01-04,A01CT779,Failed,10,10000,10000
